text,label
"Terima kasih banyak, setelah enam minggu berusaha, akhirnya dia pirnya pekerjaan di kota ini.",eyd
Hari-hari berikutnya melesat cepat.,eyd
"Setiap pagi pukul lima, Sri Ningsih telah berangkat menuju pool bus.",eyd
"Saat lapangan parkir masih lengang, dia telah semangat mengenakan seragam cleaning Service, menarik selang, membawa ember, mulai membersihkan bus-bus.",eyd
"Sri tidak banyak mengeluh, tidak sempat memikirkan hal lain.",eyd
Bus-bus ini harus bersih ketika berangkat meninggalkan pool.,eyd
Baru pukul empat sore dia kembali ke penginapan.,eyd
"Gajinya tidak tinggi, tapi cukup untuk membuatnya bertahan lebih lama.",eyd
"Lucy memenuhi janjinya, dia membantu Sri mengurus dokumen yang diperlukan.",eyd
"Mereka cepat akrab, sering terlihat mengobrol.",eyd
"Sesekali, saat pool sedang sepi, Sri mengajak Lucy naik salah-satu bus, mencoba mengemudikannya, bus meliuk mulus di lapangan parkir.",eyd
"Lucy bersorak senang, Sri tidak berbohong, dia memang pandai mengemudi.",eyd
"""Boleh aku bertanya sesuatu, Lucy.""",eyd
Lucy mengangguk.,eyd
"Mereka berdua tengah berada di bengkel, mengawasi bus-bus sedang diperbaiki.",eyd
"Itu salah- satu tugas Lucy, Sri menemaninya setelah menyikat semua bus.",eyd
"""Apakah kamu tahu daerah yang sewa apartemennya murah.""",eyd
"""Di apartemenku murah, Sri.",eyd
"Mau pindah ke tempatku?""",eyd
"Sri menggeleng, dia tahu daerah tempat Lucy tinggal, 80% penghuninya pendatang dari Polandia, dia akan kesulitan berbaur di sana—dan lebih penting lagi kesulitan mencari makanan.",eyd
"""Aku mencari tempat yang punya restoran halal.""",eyd
"""Kalau begitu, kamu bisa mencoba kawasan Little India, Sri."" Lucy memberi ide.",eyd
"Benar juga, itu ide menarik.",eyd
"""Tolong daftar suku cadangnya diperbarui.",eyd
"Data terakhir tidak akurat, Franciszek mengomeliku karena ada stok yang kosong."" Lucy bicara dengan salah-satu montir bengkel.",eyd
"""Yes, Mam,” Montir mengangguk.",eyd
"""Kamu mau kubuatkan daftar kawasan Little India di London, Sri?"" Lucy menoleh lagi.",eyd
"Beberapa hari ke depan, Sri mulai berburu apartemen murah.",eyd
"Lucy memberikan daftar kawasan Little India di London, mulai dari Kingsbury, Hounslow, Southall, juga termasuk tempat Sri sekarang tinggal, Stratford.",eyd
"Separuh lokasi itu langsung dicoret karena letaknya jauh dari tempat kerja, separuh lagi dia kunjungi saat hari libur, survey langsung.",eyd
"Hampir satu bulan Sri mencari apartemen baru, sejauh itu, tidak ada yang cocok—harganya kemahalan atau lingkungannya tidak nyaman.",eyd
Tidak mudah menemukan apartemen yang sesuai dengan anggaran gaji seorang pekerja cleaning Service.,eyd
Hingga akhirnya Sri tiba di kawasan Little India yang tidak jauh dari Cricklewood.,eyd
"Tempat itu terkenal dengan restoran-restoran India yang lezat, Sri sudah berkali-kali hendak ke sana, selalu batal, karena lokasinya yang dekat dari pusat kota, dan itu berarti sewa apartemennya mahal. sia-sia saja dia kesana.",eyd
"Tapi karena daftar di kertas hanya menyisakan lokasi itu, Sri akhirnya memutuskan pergi ke sana di hari libur berikutnya, tidak apalah jika tidak cocok, setidaknya dia tahu tempat itu.",eyd
"Bulan Mei, tahun 1980.",eyd
Musim semi menghampiri kota London.,eyd
Bunga-bunga bermekaran.,eyd
Pagi hari Sri sempat mampir di Chelsea Flower Show.,eyd
Itu salah-satu pertunjukan bunga paling terkenal di London— sekaligus di dunia.,eyd
"Anggota kerajaan, termasuk Ratu Inggris turut mengunjungi pertunjukan, juga para pesohor, selebritis dunia.",eyd
"Warga London menyemut memenuhi lokasi seluas 4,5 hektare selama lima hari untuk menonton taman-taman bunga hasil arsitek kelas dunia.",eyd
"Tiket pertunjukan itu tidak mahal, tapi harus dipesan berbulan-bulan sebelumnya karena terbatas, apalagi di jam dan hari saat Sri berkunjung, itu persis jadwal aktor terkenal India datang.",eyd
Antusiasme pengunjung sudah terasa di pintu masuk.,eyd
Sri bersiap mengantri masuk.,eyd
"“Choti, berapa kali aku harus bilang pegang tiketnya baik- baik."" Seorang pemuda usia dua puluh berseru marah- marah di dekat antrian-c/iof/ = adik perempuan.",eyd
Ada keluarga India di dekat Sri.,eyd
"Sepasang orang tua, dan dua anaknya.",eyd
"""Aabu dan Aami sudah sejak lama menunggu kesempatan ini, dan sekarang, persis di depan pintu masuk, tiketnya kamu hilangkan."" Pemuda itu terus mengomeli adik perempuannya yang berusia lima belas tahun - Aabu = Ayah, Aami = Ibu.",eyd
"""Bagaimana jika menghubungi petugas?",eyd
"Mungkin bisa diganti.""",eyd
Ayah mereka mencoba mencari solusi.,eyd
"""Tidak bisa, Aabu.",eyd
"Sekali tiketnya hilang, tidak bisa diganti.""",eyd
"""Atau beli yang baru.""",eyd
"""Astaga, Aabu, berapa kali harus kubilang, bahkan tiga bulan sebelum pertunjukan tiketnya sudah habis terjual.",eyd
"Bagaimana kita bisa membeli tiket baru?""",eyd
Wajah Ibu mereka yang mengenakan baju sari terlihat kecewa.,eyd
"Sementara anak gadisnya terus menunduk, merasa bersalah.",eyd
"Sri Ningsih menatap rombongan itu, dia keluar dari antrian, mendekat.",eyd
"""Ada yang bisa saya bantu.",eyd
"Bu?"" Menyapa Ibu tersebut sambil tersenyum.",eyd
Ibu itu balas tersenyum (dipaksakan).,eyd
"""Adikku menghilangkan tiga tiket.",eyd
Tersisa satu tiket yang aku pegang.,eyd
"Sementara Ayah dan Ibuku ingin masuk ke dalam sana, sebentar lagi ada sesi meet & greet dengan aktor India, Amitabh Bachchan di salah-satu pavilion.",eyd
"Ibuku sejak lama ingin melihatnya langsung."" Anak sulungnya menjelaskan cepat.",eyd
"""Aku pirnya satu tiket.",eyd
"Jika Ibu mau, bisa masuk dengan salah-seorang anggota keluarga.""",eyd
Ibu itu menggeleng.,eyd
Aku bisa mengunjungi pertunjukan ini tahun depan.,eyd
"Dan soal aktor India itu, aku tidak mengenalnya, aku tidak akan kehilangan acara itu."" Sri menjulurkan tiketnya.",eyd
Ibu tersebut enggan merepotkan orang lain.,eyd
Sekali lagi menolak dengan halus.,eyd
"""Terima kasih."" Tetapi anak sulungnya sudah mengambil cepat tiket dari tangan Sri Ningsih.",eyd
"Sekarang kita punya dua tiket, Aabu dan Aami bisa masuk.""",eyd
"Ibu itu saling tatap dengan suaminya, juga menatap Sri.",eyd
"Sri Ningsih mengangguk, meyakinkan.",eyd
"""Ayo masuk, Aami, tunggu apa lagi?",eyd
"Nanti orang yang memberikan tiket gratis ke Aami berubah pikiran, tiketnya diambil lagi.""",eyd
Sri hampir tertawa mendengar kalimat tersebut.,eyd
"Pemuda ini entah dia serius atau tidak mengatakannya, sekarang telah menarik tangan Ibunya agar masuk antrian.",eyd
"""Terima kasih, Baihan."" Remaja perempuan berusia lima belas tahun berkata pelan.",eyd
"Wajahnya masih pias, dia hampir saja mengacaukan rencana orang tuanya (baihan = kakak perempuan).",eyd
"""Tidak masalah."" Sri tersenyum.",eyd
"Tanpa tiket, dia tidak bisa masuk, Sri melangkah menuju halte bus terdekat, saatnya pergi survei apartemen.",eyd
Setidaknya dia sekarang punya waktu lebih lama untuk berkeliling.,eyd
Kesan pertama Sri Ningsih atas kawasan yang dia datangi adalah bersih.,eyd
"Penduduk kawasan Little India ini jauh lebih modem dan tertib dibanding yang lain, tidak jorok apalagi kumuh.",eyd
Di sini banyak restoran khas India yang menggoda.,eyd
"Kabar baiknya, sebagian besar penduduknya beragama Islam, dia tidak akan punya masalah dengan makanan.",eyd
Sri mulai pindah dari satu gedung ke gedung apartemen lainnya.,eyd
"Mencari informasi biaya sewa, melihat-lihat kamar.",eyd
"Menjelang petang, Sri sudah mengunjungi dua belas gedung, tidak ada yang cocok.",eyd
"Dia suka dengan hampir semua apartemen yang dia kunjungi, tapi dia tidak suka dengan ongkos sewanya.",eyd
"Setiap kali turun dari gedung apartemen dia menghela nafas perlahan, ini persis seperti yang dia duga, sia-sia saja datang ke sini, seharusnya dia tahu diri, mulai mencari apartemen yang berlokasi jauh dari pusat kota—itu lebih masuk akal.",eyd
Matahari bersiap tumbang di kaki barat.,eyd
Sri berjalan gontai.,eyd
"Masih ada satu-dua apartemen yang belum dia lihat, tapi itu mustahil, dari bentuk bangunannya saja sudah bisa disimpulkan biaya sewanya pasti mahal.",eyd
"Lebih baik pulang, tidak perlu membuang waktu lagi.",eyd
"Sebelum menuju halte bus, Sri mampir di restoran besar yang ada di lantai bawah apartemen delapan lantai, dia tidak sengaja melihat papan daftar harga makanan yang dipajang di luar, harganya masuk akal, memutuskan hendak membungkus makanan.",eyd
"“Take azvay, Baihanl"" Petugas meja tamu bertanya sambil tangannya menghitung uang kembalian.",eyd
"""Menu nomor berapa?"" Petugas menyerahkan daftar menu, masih sibuk menghitung uang.",eyd
Sri menatap daftar menu.,eyd
"Ini cara praktis restoran India, agar pembeli tidak pusing (karena tidak semua pembeli paham makanan India), gambar berbagai masakan memenuhi daftar menu, kemudian diberikan nomor, pembeli tinggal pilih.",eyd
"""Ayam tandoori satu!",eyd
"Bawa pulang."" Belum selesai kalimat Sri, petugas meja tamu itu sudah berteriak, kepalanya menoleh ke tengah restoran.",eyd
Sri mengusap kupingnya—teriakan tadi kencang sekali.,eyd
"""Eh, Baihanl"" Petugas itu menatap Sri, menyadari sesuatu.",eyd
"""Apa yang Baihan kerjakan di sini, heh?",eyd
"Mau minta tiketnya dibalikin?"" Pemuda itu bertanya.",eyd
Adalah Rajendra Khan pemuda itu.,eyd
"Rajendra belum membuka kios di dekat Victoria Park, dia masih membantu penuh di restoran milik orang tuanya.",eyd
Sri juga termangu menatapnya.,eyd
Bukankah ini pemuda yang tadi pagi bertemu di pintu masuk pertunjukan bunga.,eyd
"""Panggil Aami kemari!"" Rajendra menyuruh salah-satu petugas.",eyd
Ibu Rajendra Khan muncul dari dapur—dia juga masih bekerja di restoran.,eyd
"Malam itu, Sri batal membungkus makanan.",eyd
Sambil menggandeng lengannya.,eyd
Ibu Rajendra Khan memaksanya makan malam bersama.,eyd
"""Agar tidak salah paham, ini semua tetap bayar, Baihan.""",eyd
"""Rajendra!"" Ibunya memukul lengannya.",eyd
"""Jangan dengarkan dia."" Adiknya, Amrita, remaja perempuan usia lima belas yang duduk di sebelah Sri berbisik, ""Bhai Rajendra memang suka berlebihan kalau bergurau.""",eyd
"""Heh, yang menghilangkan tiket tadi siang tidak usah ikutan percakapan orang dewasa."" Rajendra menoleh kepada adiknya, ""Diajak makan malam saja kamu sudah beruntung.""",eyd
Adiknya menjulurkan lidah.,eyd
"""Rajendra, berhenti mengganggu adikmu."" Ayah mereka berkata tegas.",eyd
"Malam itu, Sri Ningsih menemukan keluarga baru.",eyd
"Orang tua Rajendra Khan dikenal ramah dengan para pendatang, restoran itu adalah salah-satu restoran paling murah di kawasan Little India London, agar siapapun bisa makan di sana.",eyd
Sewa apartemen miliknya juga murah untuk kelasnya.,eyd
"Saat tahu tujuan sebenarnya Sri mengunjungi daerah itu, selesai makan.",eyd
Ibu Rajendra Khan mengajak Sri ke unit 801.,eyd
"Itu unit di lantai paling atas, cukup besar dengan pemandangan langsung ke jalan—favorit Sri.",eyd
"""Ambillah, Sri."" Ibu Rajendra Khan berkata lembut.",eyd
"Sri Ningsih menggeleng, dia tidak mau.",eyd
Dia tidak pernah mau orang membalas budinya.,eyd
Ayah Rajendra menawarkan unit itu dengan biaya sewa separuh harga.,eyd
Itu tawaran yang sangat menarik.,eyd
"""Ini bukan karena tiket tadi pagi, Sri.",eyd
"Meskipun harus kuakui aku sangat berterima-kasih, karena salah-satu mimpiku sejak meninggalkan India tergapai.",eyd
"Ini karena kami menyukaimu, Sri.",eyd
"Menyewakan kamar, tidak selalu karena alasan uang, tapi juga agar memiliki tetangga, keluarga yang menyenangkan."" Ibu Rajendra mengangguk, meyakinkan.",eyd
Sri Ningsih tetap menggeleng.,eyd
Dia tidak bisa menerimanya.,eyd
"""Kami respek dengan betapa mudahnya kamu membantu orang lain yang bahkan tidak dikenal."" Ayah Rajendra Khan menambahkan, ""Tiket tadi siang harganya tidak seberapa, tapi hanya orang dengan kepribadian terbaik yang mudah sekali memberikannya.""",eyd
Sri Ningsih tetap menolak.,eyd
Dia bergegas hendak pamit pulang.,eyd
"Bagaimana caranya agar aku bisa membujukmu, katakan.",eyd
"Akan aku lakukan."" Ibu Rajendra mengulurkan kunci apartemen, kali ini memohon.",eyd
Menatap wajah Ibu Rajendra yang amat tulus.,eyd
"Mendadak matanya terasa panas, air mata merekah dari sana, Sri menangis.",eyd
Sudah lama sekali dia tidak memiliki sosok Ibu dalam hidupnya.,eyd
"Usia Ibu Rajendra Khan memang hanya terpisah lima belas tahun darinya, tapi kasih-sayangnya kepada penghuni apartemen membuat posisinya laksana Ibu.",eyd
"""My sister, adegan ini lama-lama mirip film India.",eyd
"Apa susahnya diambil saja, sebelum Ibuku berubah pikiran.",eyd
"Lagipula itu harga promo, tiga bulan lagi harganya kembali normal.",eyd
"Tidak usah gaya sok terharu begitu."" Rajendra Khan pura-pura berbisik.",eyd
"""Rajendra!!"" Ibu dan Ayahnya berseru serempak, menyuruh dia diam.",eyd
"Sehari kemudian, Sri pindah ke apartemen milik keluarga Rajendra Khan.",eyd
"Tidak banyak pakaian yang dia bawa dari penginapan sebelumnya, tetap koper yang sama waktu tiba di London.",eyd
"Petugas meja tamu mengantarnya hingga pintu, Sri mengucapkan terima kasih.",eyd
"Sri tiba pukul sembilan malam, dia pindahan setelah pulang kerja.",eyd
Ibu Rajendra Khan telah menyiapkan unit 801.,eyd
"Tempat tidur telah dilapisi seprai baru, peralatan kamar mandi lengkap, juga peralatan dapur, kulkas telah terisi.",eyd
"Unit itu memiliki satu kamar utama, satu kamar tambahan, ruang tengah sekaligus merangkap ruang tamu, dapur, area makan, dan satu ruang kosong yang bisa jadi ruangan multifungsi.",eyd
Luas keseluruhan unit itu 60 meter persegi.,eyd
"""Semoga kamu betah tinggal bersama kami, Sri.""",eyd
Sri untuk kesekian kali mengucapkan terima kasih.,eyd
""" Baihan , apakah boleh aku main ke sini?"" Amrita bertanya, ""Dibawah kadang terlalu ramai, apalagi kalau Bhai Rajendra ada, dia selalu menggangguku.""",eyd
"Sri tersenyum, ""Boleh.",eyd
"Kamu bisa kapanpun main di sini."" ""Ayo, Amrita, kita turun, Baihan hendak beristirahat, dan kamu juga besok pagi-pagi sekolah."" Ibunya mengajak turun.",eyd
"Sepeninggal mereka berdua, Sri Ningsih beranjak ke jendela besar, membuka tirainya.",eyd
"Persis seperti dugaannya, pemandangan malam hari dari apartemen ini jauh lebih baik dibanding penginapan sebelumnya.",eyd
"Gedung di kawasan Little India yang warna- warni, toko-toko, rumah makan, jalanan yang ramai oleh pengunjung, dan di kejauhan pusat kota London terlihat lebih jelas.",eyd
Gedung-gedung pencakar langit dengan cahaya lampirnya.,eyd
Dia menyukainya pada pandangan pertama.,eyd
"Pool bus Cricklewood, akhir tahun 1980.",eyd
"Musim dingin kembali datang, hujan hampir tiap hari membungkus kota London.",eyd
"Langit terlihat suram, tidak banyak penduduk yang mau menghabiskan waktu di luar dengan suhu sedingin ini.",eyd
Sri Ningsih duduk menunggu panggilan.,eyd
Wajahnya tenang.,eyd
"Ada sekitar empat puluh calon pengemudi yang dites pagi ini, salah-satunya Sri.",eyd
"Lucy memenuhi tugasnya, dia berhasil mendapatkan dokumen yang diperlukan, termasuk lisensi mengemudi.",eyd
"Hanya kurang PCV licence, tapi itu bisa diurus kemudian jika Sri lulus.",eyd
Nama Sri akhirnya dipanggil petugas seleksi.,eyd
"Sri berdiri, melangkah maju.",eyd
Lucy yang duduk di meja administrasi memberikan semangat.,eyd
Sri tersenyum mantap.,eyd
"Dia sudah siap mengikuti ujian praktek, setelah seminggu sebelumnya tes tertulis—yang menggugurkan separuh pelamar.",eyd
Sri naik ke atas bus tingkat.,eyd
Pengawas ujian memberikan kode agar dia bersiap-siap.,eyd
Sri menarik nafas dalam- dalam.,eyd
"Ini tidak sesulit yang dia duga, sepanjang dia tenang, konsentrasi, dia bisa melewatinya.",eyd
Apalagi dia sudah berkali-kali latihan membawa bus besar ini.,eyd
"Pengawas ujian mengangguk, menyuruhnya maju.",eyd
Sri mulai menekan pedal gas.,eyd
Bus tingkat berwarna merah itu meluncur anggun ke lapangan yang disiram hujan deras.,eyd
"Sri cekatan mengganti posisi persneling, menekan rem, gas, menyalakan lampu sign, bus melakukan manuver dengan lincah, melewati rintangan yang telah disusun, sekaligus mematuhi rambu lalu lintas dan petunjuk keselamatan yang telah diskenariokan.",eyd
"Hujan deras membuat tes lebih sulit, tapi tidak masalah.",eyd
"Empat belas menit, bus tingkat itu kembali ke bangunan garasi.",eyd
"Sri membuka pintunya, lompat turun.",eyd
"Lucy berdiri, bertepuk-tangan, berlarian mendekati Sri, memeluknya.",eyd
Beberapa pengawas ujian—dari Dinas Transportasi London termangu.,eyd
"Itu rekor tes praktek, tanpa penalti kesalahan sedetik pun.",eyd
"Franciszek yang ikut menyaksikan tes tersenyum, mengusap kepalanya yang separuh botak, memberikan selamat pada Sri.",eyd
"Seminggu kemudian, Sri Ningsih resmi diterima sebagai sopir bus tingkat kota London.",eyd
"Dia masih harus melewati beberapa training, termasuk mendapatkan lisensi tambahan, tapi itu hanya soal waktu.",eyd
"Mei 1981, Sri mendapatkan penugasan, kantor pusat menempatkannya di rute penting, rute nomor 16, Cricklezvood hingga Victoria Bus Station.",eyd
"Dengan seragam yang gagah, Sri naik ke atas bus, duduk di belakang kemudi, tersenyum lebar, hari-harinya sebagai pengemudi bus kota London telah dimulai.",eyd
Tanggal 29 Juli 1981.,eyd
"Ruangan keluarga Rajendra Khan ramai, ada belasan orang duduk di sana.",eyd
"""Minggir, Chotil"" Rajendra berseru, “Kamu menghabisi separuh sofa dengan tubuh gendutmu ini.""",eyd
"“Tidak mau."" Amrita melotot.",eyd
"“Tolong besarkan volume suara televisinya."" Ibu Rajendra Khan juga berseru.",eyd
"Salah-satu anggota keluarga meraih remote control, menambah volume.",eyd
"Aabu, Aami, bibi, paman, sepupu, semua berkumpul di ruangan bersama lantai dua apartemen.",eyd
"Juga Sri Ningsih, dia duduk di sebelah Amrita—yang sekarang saling dorong dengan kakaknya.",eyd
Ini hari besar bagi Kerajaan Inggris.,eyd
Hari pernikahan Lady Diana & Pangeran Charles.,eyd
"Acara itu disiarkan langsung ke seluruh dunia, ditonton lebih dari 750 juta penonton, mengalahkan jumlah penonton siaran langsung final Piala Dunia sebelumnya.",eyd
Tidak kurang 600.000 pengunjung memadati jalanan untuk menonton langsung saat pasangan itu melintas dengan kereta kuda.,eyd
"Itu pernikahan paling megah di abad 19, seperti pernikahan dalam dongeng-dongeng pengantar tidur.",eyd
"""Cantiknya."" Salah-satu paman Rajendra berseru, saat gambar Lady Diana di zoom kamera.",eyd
"Istrinya menyikut lengannya, melotot.",eyd
"""Maksudku gaun pengantinnya cantik sekali, acha-acha."" Ruangan itu dipenuhi tawa.",eyd
Paman Rajendra Khan memerah mukanya.,eyd
"""Rajendra, kapan kamu menikah juga, heh?"" Paman Rajendra yang lain bertanya.",eyd
"""Dia nggak laku, Mamu.",eyd
"Nggak ada yang mau."" Amrita menjawab duluan.",eyd
Ruangan itu kembali dipenuhi tawa.,eyd
"Sudah banyak yang naksir, aku saja yang tidak mau.""",eyd
"""Kalau banyak yang naksir, kenapa belum menikah, Rajendra?""",eyd
"""Dia baru dua puluh satu tahun, belum cukup umur."" Ayah Rajendra Khan ikutan bicara.",eyd
